ASSET Price Hits AMOUNT-Week High,1
ASSET Price Hits a Snag with AMOUNT Percent Drop,-1
ASSET Price Hits Highest Since TIME,1
ASSET Price Hits MONEY as Bulls Have Officially Taken Over,1
ASSET Price Holds its own Above MONEY,1
ASSET Price Indicator Flips Bullish in First Since TIME,1
ASSET Price In Strong Uptrend,1
ASSET Price Is Expected to Multiply,1
ASSET Price is Not Moving Fast Despite High Network Activity,-1
ASSET price jumped to a AMOUNT-month high,1
ASSET Price Jumps AMOUNT on Technical Breakout ,1
ASSET Price Jumps Over AMOUNT,1
ASSET Price Jumps To AMOUNT-Month High Above MONEY,1
ASSET Price Jumps to MONEY Pushing Crypto Market Cap to MONEY,1
ASSET price just surged,1
ASSET Price Keeps Moving up Across the Board,1
ASSET Price Looks Bound to Drop Below  MONEY as Bears Won’t Relent,-1
ASSET Price Loses AMOUNT  yet Long-term Uptrend Remains Intact,1
ASSET Price Loses Over AMOUNT%,-1
ASSET Price Maintains the Status Quo as Market Remains Undecisive,1
ASSET Price Massive Rally Could Extend Above MONEY,1
ASSET Price Momentum Breaks Down as Losses Pile up,-1
ASSET Price Moves Closer to  MONEY yet ASSET/BTC Remains Under Pressure,0
ASSET Price Moves up as Gains Over ASSET Offer Relief for Traders,1
ASSET price mysteriously soars by AMOUNT percent,1
ASSET Price Nears MONEY,0
ASSET Price Notes Another AMOUNT%,1
ASSET Price Notes Minor Gains Following ASSET Integration,1
ASSET Price Outlook,0
ASSET price passes MONEY,0
ASSET Price Picks Pace in Long-Awaited Rally ,0
ASSET Price Plunge Incoming If Bulls Don't Follow Through With Volume,-1
ASSET Price Plunges MONEY Overnight,-1
ASSET Price Posts Biggest Quarterly Gain Since TIME,1
ASSET Price Pounds Toward AMOUNT-Month High ,1
ASSET price predicted to grow,1
ASSET Price Predicted to Keep Rising After Sparking Crypto Spring ,1
ASSET Price Predicted to Rise,1
ASSET Price Predicted to Rise as EXCHANGE Plans to Partner with ASSET,1
ASSET Price Predicted to Stay in a MONEY Channel — What Needs to Happen for Coin to Rally,0
ASSET Price Prediction,0
ASSET Price Prediction After Last Week Boos,0
ASSET Price Prediction MONEY,0
ASSET Price Primed For More Upsides Toward MONEY,1
ASSET Price Pumps Again Following Controversial Launchpad Changes,0
ASSET Price Pump Seems Imminent After This New Listing,1
ASSET Price Races Toward Wildly-Bullish 'Golden Cross',1
ASSET Price Rallies To New AMOUNT  - TIME High,1
ASSET Price Rally Could Extend Beyond MONEY,1
ASSET Price Rally Hardest as Cryptocurrency Market Goes Green with Strong Gains,1
[ASSET] price rally is based on true buying,1
ASSET Price Rally Still Being Driven By EXCHANGE,0
ASSET Price Rally Was Accurately Predicted by PERSON,0
ASSET Price Reaches Its Highest Level in TIME,1
ASSET Price Regains MONEY,1
ASSET Price Remains Bearish Despite Bitrue and Crypto Voucher News,-1
ASSET Price Remains In Uptrend Target Above MONEY,1
ASSET Price Repeating the TIME Bull Run Scenario,1
ASSET Price Resistance Hovers over MONEY,0
ASSET price rise,1
ASSET Price Rise Continues ,1
ASSET Price Rises ,1
ASSET Price Rises,1
ASSET price rises AMOUNT to nearly MONEY,1
ASSET Price Rises by AMOUNT,1
ASSET Price Rises Over the Weekend,1
ASSET price rising again as it breaks through MONEY,1
ASSET Price Risks Dropping Below MONEY as Bears Retake Control ,-1
ASSET prices are soaring again,1
ASSET Prices Blast Higher,1
ASSET Price Sets Performance Record,1
ASSET Price Setting Up For Next Upside Break,1
ASSET Prices Hit AMOUNT-Week High TIME,1
ASSET Price Shows a Strong Positive Correlation With ASSET,0
ASSET Price Shows Bullish Signs ,1
ASSET Price Sideways in Another Bull Flag,1
ASSET Price Signaling Additional Losses Below MONEY,-1
ASSET Price Signaling Bullish Continuation To MONEY,1
ASSET Price Skyrockets,1
ASSET Price Skyrockets To MONEY As Uptrend Solidifies ,1
ASSET prices leap above MONEY for the first time in TIME,1
ASSET Price Smashes All Important Levels ,0
ASSET price soars to over MONEY again,1
ASSET Price Spikes AMOUNT to MONEY,1
ASSET Price Spikes as ASSET’s Token Remains the Only Top ASSET in the Green,1
ASSET Prices Pop Sharply,-1
ASSET Price Stabilizing Above MONEY,0
ASSET price stagnates as market reports non-existent momentum,0
ASSET Price Stays Green in Red Market — Late to the Party or Another Reason for Price Spike,0
ASSET Price Still In Strong Uptrend,1
ASSET Price Strikes Gold Above MONEY,1
ASSET Price Stumbles Below MONEY AMOUNT,0
ASSET Price Suddenly Surged Back Above AMOUNT MONEY,1
ASSET Price Surge ,1
ASSET Price Surged in TIME,1
ASSET Price Surge Drags Futures Market,1
ASSET Price Surging & Could Be Heading To MONEY Next,1
ASSET Price Surpasses MONEY Again Without Much Resistance ,1
ASSET Price Surpasses MONEY as Bulls Regain Control,1
ASSET Price Surpasses MONEY as Crypto Market Cap Hits MONEY,1
ASSET Price Takes Another Level Up,1
ASSET Price Targets Fresh Highs Above MONEY,1
ASSET Price Targets Fresh Increase Above MONEY,1
ASSET Price Top Forecast MONEY,0
ASSET Price Tops AMOUNT,1
ASSET Price Tops AMOUNT,1
ASSET Price Tops AMOUNT on Major EXCHANGE,1
ASSET Price Trend Overwhelmingly Bullish,1
ASSET Price Tries to Move up yet ASSET/BTC Remains the Weak Link,0
ASSET Price Triples in Q1 TIME Gaining Over AMOUNT,1
ASSET Price Turns Bearish ,-1
ASSET Price Turns Bearish,-1
ASSET Price Turns Bullish as ASSET Shows Signs of a Recovery,1
ASSET Price Turns Slightly Bullish as ASSET/ASSET Rises to AMOUNT,1
ASSET Price Turns Sour Despite Promising Ecosystem Developments,-1
ASSET Price Up AMOUNT This TIME,1
ASSET Price Update ,0
ASSET Price Upswing Could Gather Momentum Above MONEY,1
ASSET Price Will Be MONEY in TIME,0
ASSET Price Will Hit MONEY  And Crypto Market Sets To Rise,1
ASSET Price Won't Go Quietly,-1
ASSET Primed For Lift AMOUNT Off Above MONEY AMOUNT ,1
ASSET Probes Key Price Support Below MONEY After Range Breakdown,-1
ASSET Products Are Booming in LOCATION,1
ASSET proponent PERSON talks about ASSET investment and its impacts on the cryptocurrency market,0
ASSET provides a bridge between private networks and ASSET's open wild AMOUNT west network says PERSON AMOUNT,0
ASSET Pulls Back To MONEY,-1
ASSET Pump,1
ASSET pump originated in LOCATION,1
ASSET pumps after COMPANY announces privacy focused P2P exchange,1
ASSET Pumps AMOUNT,1
ASSET Pushes MONEY,1
ASSET Pushes Past MONEY,1
ASSET Push To MONEY,1
ASSET Puts Education First with MONEY AMOUNT Donation ,1
ASSET Comps Up AMOUNT,1
ASSET Quotes Show Large Gains Despite Recent AMOUNT Attack,1
ASSET Radical Origins Explained in a Newly Released Digital Cash Book by ORGANIZATION,0
ASSET raised MONEY,1
(ASSET) raised MONEY AMOUNT,1
ASSET rallied above MONEY,1
(ASSET) Rallies Above MONEY AMOUNT with Fears of Correction,0
ASSET rallies AMOUNT to its highest level since TIME,1
ASSET Rallies Over MONEY,1
ASSET Rallies Past MONEY,1
ASSET Rallies the ASSET Market as it Spikes Up AMOUNT %,1
ASSET Rally Coming,1
ASSET rally continues ,1
ASSET Rally Could Extend To MONEY AMOUNT or MONEY AMOUNT ,1
ASSET Rally in TIME Unlikely,-1
ASSET rally shows no signs of slowing ,1
ASSET Rally Takes Break But Not Over,0
ASSET range of MONEY - MONEY,0
ASSET Ranks AMOUNT,1
ASSET Ranks AMOUNT Higher,1
ASSET Reaches Its Most Overbought Level Since TIME,1
ASSET Reaches MONEY,1
ASSET Reaching AMOUNT,1
ASSET Reaching AMOUNT,1
ASSET Really Is In A Bull Market,1
ASSET Real Value Is MONEY,0
ASSET receives another boost as LOCATION ASSET EXCHANGE adds coin to its roster,1
ASSET Recent Rally Is A Reaction To The Fed,0
ASSET Recent Renaissance Could Be Linked to Algorithmic Trading,0
ASSET recent surge explained by top theories floating around the cryptospace,0
ASSET Records AMOUNT % Higher With ORGANIZATION Preferred Donation in ASSET,1
ASSET Records AMOUNT Losses In TIME,-1
ASSET Records a New TIME High,1
ASSET Records Its Best Week Since TIME PERSON Predict a Parabolic Move to MONEY,1
ASSET Records Nearly AMOUNT % Increase ,1
ASSET recovery leaves investors excited,1
ASSET registered AMOUNT% decline,-1
ASSET registered AMOUNT drop in TIME,-1
ASSET Registers a Price Increase of AMOUNT in a TIME ,1
ASSET Registers Under New LOCATION ASSET Regulations AMOUNT UNHASHED,1
ASSET Rejects Accusations,1
ASSET Releases ,1
ASSET Remain Attractive To Buyers ,1
ASSET remains above MONEY,1
ASSET Remains at MONEY Expecting Breakout ,0
ASSET Reserves In Question,-1
ASSET Retreats After Hitting New Monthly Highs,-1
ASSET Reveals Why it is a Better Solution,1
ASSET Reverse Crypto Market Downturn With Huge Gains,1
ASSET Rise by MONEY,1
(ASSET) risen MONEY AMOUNT ,1
ASSET Rise Pulls Other Top Ten Coins Up High,1
ASSET rises by AMOUNT %,1
ASSET Rises to Break Up the  MONEY Price Level,1
ASSET rising Up AMOUNT Over Last DATE,1
ASSET  rising Up AMOUNT This Week,1
ASSET Risk of Break Grows ,-1
ASSET Robbery Have Been Arrested in Dubai,-1
ASSET rockets above MONEY,1
ASSET  Role In The Looming EXCHANGE,0
ASSET Run Could Give ASSET A Helping Hand To MONEY,1
ASSET's Adoption is on the Rise ,1
ASSET Sales Down AMOUNT,-1
ASSETs Are Worth More Than,1
ASSET’s ASSET AMOUNT Backed Security Protocol Goes Live,1
ASSET’s [ASSET] hashrate drop by over AMOUNT%,-1
ASSET's ASSET Still Surging,1
ASSET’s Becomes Part of,1
ASSET Scams,-1
ASSET's Dominance Further Justified,1
ASSET Sees a AMOUNTx Surge in Number of Accounts,1
ASSET sees AMOUNT consecutive TIME of gains for the first time since hitting MONEY,1
ASSET Sees Big Gains EXCHANGE,1
ASSET sees double-digit gain following new wallet launch,1
[ASSET] Sees Epic Rise of AMOUNT Percent,1
ASSET Sees Mining Rise to Near-Peak Levels as Halving Approaches,1
ASSET Sees Personal Record,1
ASSET services have resumed,1
ASSET set to Launch a Crypto Exchange in LOCATION,1
ASSET Set To Rally Past MONEY,0
ASSET Shares Soared in Double-Digit ,1
ASSET shed its dark web origins,1
ASSET Shocks Investors,0
ASSET’s honored by,1
ASSET shoots up AMOUNT to hit a five-month high of almost MONEY,1
ASSET Short AMOUNT Term Bullish Bias – Poised for a Comeback,1
ASSET short rally leaves fans confused,-1
ASSET Showing Real Value in TIME Price Almost Doubled Thanks to Positive Improvements,1
ASSET Showing Signs of Strength As ASSET Price Targets Fresh Highs ,1
ASSET Showing Strength with Longest Streak of Weekly Bullish Action ,1
ASSET Shows Unprecedented Level of Stability During the Weekend,1
ASSET Signaling Significant Bearish Break ,-1
ASSET Signs New Deal ,1
ASSET’s Is Set for Major Adoption,1
ASSET Skyrockets After EXCHANGE Announced New Launchpad Feature ,1
(ASSET) Skyrockets AMOUNT Percent,1
ASSET Skyrockets AMOUNT Percent,1
ASSET Skyrockets To TIME High,1
ASSET’s Lack Of Fright ,1
ASSET 's Lightning Torch Will Soon Burn Out ,-1
ASSET Slips Back Below MONEY,-1
ASSET's Mainnet Launch ,-1
ASSET’s Market Cap Further Slips Behind ASSET,-1
ASSET Smashes Resistance and Reaches MONEY in MONEY Crypto Market Pump,1
ASSET Soaring High And Fully Embracing Top AMOUNT Ranking Position,1
ASSET soars AMOUNT,1
ASSET Soars as Next Launchpad Sale Will Be Lottery Format,1
ASSET soars MONEY  to highest level in AMOUNT TIME thanks to major order by mystery buyer,1
ASSET soars to highest level in AMOUNT TIME,1
ASSET soars to MONEY  on EXCHANGE,1
ASSET Solutions,0
ASSET Space and ASSET Market Continues Its Evolution,1
ASSET Speculators edged their bearish bets lower for TIME,-1
ASSET Speculators raised their bearish net positions for AMOUNT time in TIME,1
ASSET Speculators Raised Their Bearish Net Positions For TIME,1
ASSET Speculators Trimmed Bearish Bets Lower,-1
ASSET Speculators trimmed their bearish bets lower for TIME,-1
ASSET's PERSON Gifts MONEY AMOUNT In ASSET ,1
ASSET Spikes,0
ASSET Spikes AMOUNT,1
ASSET Spikes AMOUNT in TIME ,1
ASSET Spikes AMOUNT Percent Getting to Be AMOUNT Among Top AMOUNT Due to Dev Community Activity,1
ASSET spikes by AMOUNT% as ASSET go live on LOCATION Growth Market,1
ASSET Spikes on 'Mystery Buyer' Speculation,-1
ASSET Splits Up with ORGANIZATION to Release Crypto Wallet with Extra Level of Privacy,1
ASSET’s Popularity Shines in,1
ASSET’s Price Predicted to Keep Rising,1
ASSET Spring And The Next Higher Upside Targets,1
ASSET’s privacy feature may lead to pressure on countries to address status of privacy coins,0
ASSET’s Quest to Unleash AMOUNT,1
ASSET’s Revival Is Unlikely to Happen,-1
ASSET Stabilizes above MONEY,0
ASSET Stages A Recovery As ASSET Futures Go Live On EXCHANGE,1
ASSET stalls short of MONEY- Rising wedge pattern spotted,1
ASSET Starts of TIME with Sharp Rise in Price,1
ASSET starts TIME with a buy signal,1
ASSET Start to Dump,-1
ASSET stays close to MONEY,0
ASSET Stays Near MONEY,0
ASSET Stays Over MONEY,0
ASSET Still Attempting to Rise AMOUNT,1
ASSET Still Faces Stiff Competition,0
ASSET Still Hangs Above MONEY,1
ASSET Still in Correction Mode ,0
ASSET Still in Play,1
ASSET still reigns as top cryptocurrency with MONEY market cap,1
ASSET storms higher,1
(ASSET) Story and Price Performance: AMOUNT ASSET World News,0
ASSET’s Trading Volume is FAKE,-1
ASSET Strives for More Anonymity by Joining Forces with Harry Potter-Themed Cryptocurrency,1
ASSET stuck within bearish descending channel structure,-1
ASSET success rate was so tiny in its early days compared to recent times,-1
ASSET sudden,1
ASSET sudden jump propels ASSET above MONEY,1
ASSET Suddenly Soars AMOUNT Percent,1
ASSET suddenly spikes to top ,1
ASSET Sudden Movement Suggests a Dump,-1
ASSET sudden surge leaves experts baffled,0
ASSET Sudden Surge Propels It Above MONEY,1
ASSET Supported by a rising trend line,0
ASSET Support Number How to create ASSET Account,0
ASSET Support on Coinbase Wallet,1
ASSET surge above MONEY,1
ASSET Surge is a Nail in the Coffin,-1
ASSET Surge May Have Been Caused By April Fools Joke,0
ASSET Surge Proves It's a Bad Currency,-1
ASSET surges,1
ASSET Surges Above MONEY,1
(ASSET) Surges AMOUNT% ,1
ASSET Surges AMOUNT Overnight Because Nobody Learned Their Lesson After the Last Crash,-1
ASSET Surges AMOUNT to MONEY In Just Minutes ,1
ASSET surges as cryptocurrency market suddenly springs to life,1
ASSET surges as crypto market suddenly springs to life,1
ASSET surges by a massive AMOUNT in an TIME post ASSET-ASSET launch date announcement,1
ASSET surges by AMOUNT ,1
ASSET surges by AMOUNT%,1
ASSET surges by AMOUNT pc overnight - is it time to invest again,0
ASSET surges more than  AMOUNT in a TIME ,0
ASSET Surges Past MONEY,1
ASSET Surging,0
ASSET Surpassed MONEY,1
ASSET Surpasses MONEY as ASSET Market Cap Touches MONEY,1
ASSET Surpasses MONEY for the First Time in TIME,1
ASSET surprises many with sudden spike ,1
ASSET Swells AMOUNT% in a Sharp Recovery as ASSET ETPs Take Off,1
ASSET Takes Over,1
ASSET Target Price Close To MONEY AMOUNT,0
ASSET target set on MONEY AMOUNT ,0
ASSET Targets  MONEY Price Level,0
ASSET Targets MONEY Price Level,0
ASSET targets MONEY while having AMOUNT rise on TIME,1
ASSET Tax Fraud Amounting to AMOUNT,-1
ASSET Teams up with COMPANY,1
ASSET Teams Up with COMPANY,1
ASSET Teams Up with ORGANIZATION to Propel Development of Smart Cities,1
ASSET content with sideways movement as market remains undecided,0
ASSET Testing Cloud Support ,0
ASSET Tests MONEY,0
ASSET The bias remains bullish,1
ASSET - The Currency of the Future ,0
ASSET The Fastest Rising Value Asset Ever,1
ASSET the out performer,1
ASSET - the Preferred Payment Method of PureVPN,1
ASSET The scene in LOCATION,0
Why Did EXCHANGE Choose ASSET Over ASSET,0
ASSET ticks higher,1
ASSET TIME  increase of AMOUNT,1
ASSET TIME move up of AMOUNT,1
ASSET TIME price rally on verge of carving out a place in the history books,0
ASSET TIME Returns Double Those Of ASSET,1
ASSET TIME step up of AMOUNT,1
WEB a privacy service for ASSET transactions will no longer serve US customers - The Block,-1
ASSET to Be Accepted by Merchants via Apple Pay and Samsung Pay After New Partnership,1
ASSET to be added as base pair for AMOUNT+ trading pairs,1
ASSET to Be Allowed or Banned in LOCATION,0
ASSET to Begin Public SALE,1
ASSET to Break Up MONEY Rising Towards MONEY,1
ASSET to Do Away with Anonymity to Comply with Financial Regulations,0
ASSET to Hit MONEY,1
ASSET token increases AMOUNT%,1
ASSET Token Officially Supported on EXCHANGE,1
ASSET tokenSale Raises MONEY AMOUNT,1
ASSET tokens and initial exchange offerings - the next big thing,0
ASSET To Monetize,1
ASSET To MONEY,0
ASSET To Position Itself As,1
ASSET tops MONEY,1
ASSET tops MONEY as crypto market springs to life ,1
ASSET tops ASSET Ratings as ASSET emerges the winner in terms of daily transactions and transaction volume,1
ASSET tops ASSET Ratings pumps by AMOUNT% and more,1
ASSET To Soon Retest AMOUNT,0
ASSET To Stagnate In MONEY,0
ASSET To Surge,1
ASSET to Surge AMOUNT,1
WEB Suspends Services To US-Based Users,-1
ASSET to Team Up with ASSET ,1
ASSET Touches MONEY,0
ASSET Touches New High At MONEY,1
ASSET to Work with ASSET Devs in TIME,1
ASSET Trader Blacklisted by ORGANIZATION over MONEY ASSET Scam,0
ASSET Trades Are Fake,-1
ASSET trades are fake apparently,-1
ASSET Trades Between a AMOUNT Range In TIME,0
ASSET Trades For Over MONEY,0
ASSET Trades Sideways Above MONEY,0
ASSET Trading Below MONEY,0
ASSET Trading Considered to Be Highly Manipulated,-1
ASSET Trading Near Key Inflection Point ,0
ASSET trading Up AMOUNT Over DATE,1
ASSET trading volume clarity actually brings EXCHANGE nearer,1
ASSET trading volume drops to a AMOUNT-year low in TIME,-1
ASSET Trading Volume Increases Exponentially in LOCATION as Political Crisis Escalates,1
ASSET Trading Volume Is Faked,-1
ASSET Trading Volume Review Website Dedicated to Fake Crypto Exchange Activity ,0
ASSET trading volume sees continued growth on institutional front,1
ASSET Transaction Fees Continue Declining Despite Trading Volumes Being on the Rise,1
ASSET transaction rates and transaction times may be cheaper and quicker than expected,1
ASSET Transactions Continue to Increase,1
ASSET transactions higher than TIME bull run,1
ASSET transactions per block rate breaks all-time record twice in TIME,0
ASSET Transactions Rise AMOUNT ,1
ASSET Transactions Soon to be Protected,1
ASSET Transfers Removes Support,1
ASSET transfer via ORGANIZATION,0
ASSET trending on Google following ASSET AMOUNT rise,1
ASSET Turns Bullish ,1
ASSET Tycoon Who Oversaw EXCHANGE Implosion Gets Suspended Sentence,-1
ASSET uncertainty,-1
ASSET Under pressure,-1
ASSET Unexpected Surge Sends It over MONEY,1
ASSET Unicorn Circle Closes Acquisition of Crowdfunding Startup ORGANIZATION,0
ASSET Unlimited Loses Another Member in Anti-ASSET ,-1
ASSET Unlimited Sees Departure of Developer,1
ASSET Up by AMOUNT in the Last TIME Hours,1
ASSET Up For A Surge,1
ASSET Upside Capped Under AMOUNT SMA,0
ASSET up to highest level since TIME,1
ASSET Up to MONEY,1
ASSET Users Are 'Overpaying' in Transaction Fees,-1
ASSET Validates Its Short-term Bullish Prospect,1
ASSET valuation could rise to MONEY,1
ASSET valuation will reach MONEY,1
ASSET valued At AMOUNT%,0
ASSET Value Suddenly Surged,1
ASSET Vault Promises 'Bank AMOUNT Grade' Security,1
ASSET Volatility at all Time Low,0
ASSET Volatility Nears Late-TIME Levels,0
ASSET Volume Reaches All-Time High on EXCHANGE,0
ASSET Vote to Raise ASSET Stability Fee by AMOUNT to AMOUNT per Year,-1
ASSET vs Credit Cards,0
ASSET Wallet Activity Spiked,1
ASSET Wallet Addresses Rose Substantially,1
ASSET wallet hit by DoS attack from AMOUNT,-1
ASSET Wallet  Introduces Additional Privacy Features,1
ASSET Wallet Is Facing Another DoS Attack ,-1
ASSET Wallet Is Now Supported On Ledger Nano,1
ASSET wallet on WhatsApp set for release,1
ASSET Wallets ,0
ASSET Wallet Servers Are Under Massive Attack,-1
ASSET Wallets Increased,1
ASSET Wallet Suffers Massive DoS Attack,-1
ASSET Wars Reignite As Devs Resign From Unlimited,-1
ASSET was Compressed for Very Specific Reasons,-1
ASSET Weekly Chart,0
ASSET Welcomes Second Quarter With a Bang of Over MONEY,0
ASSET Well AMOUNT Positioned ,1
ASSET went up AMOUNT for TIME,0
ASSET went up to MONEY for a day,1
ASSET Whale Splashes in the Crypto Ocean by Making a Move Worth MONEY in ASSET,1
ASSET Whales Pushing ASSET Price Higher,1
ASSET what next after hitting AMOUNT-week high,0
ASSET Widens Gap by Recording AMOUNT More Transactions,1
ASSET will Become Global Reserve Currency,1
ASSET Will Become the Main Payment System in AMOUNT years,1
ASSET Will Become the Main Payment System in TIME,1
ASSET Will Collapse,-1
ASSET Will Drop Near MONEY,-1
ASSET Will Fail,-1
ASSET Will Hit MONEY This Year Despite The Current Heavy Lull,1
ASSET Will Overcome the Pushback,1
ASSET Will See Global Need After Future Applications Emerge,1
ASSET Will Skyrocket,1
ASSET will skyrocket as buying pressure consolidates post MONEY,1
ASSET Will Skyrocket If PERSON Becomes President,1
ASSET will soon transition from a 'bull to bear phase' in the market,-1
ASSET Will Start Pumping TIME,1
ASSET Will Surge AMOUNT,1
ASSET Will Surpass It,1
ASSET will Test AMOUNT Launch in TIME,1
ASSET Will Test MONEY,0
ASSET will win in the long-run price manipulation not a concern,1
ASSET Works Its Way Up,1
ASSET world in disarray as major exchange EXCHANGE goes dark,-1
ASSET would not be competing with any cryptocurrency claims PERSON,0
ASSET Price Pump Good,1
ASSET Zooms Above MONEY To Start Uptrend,1
Innovation returns to ASSET,1
At the inhabitant of LOCATION stole ASSET on MONEY,-1
Attracts Mostly Negative Comments,-1
Away from ASSET Unlimited ,-1
Bankrupt ASSET EXCHANGE,-1
ORGANIZATION Should Not Issue Digital Currencies,0
Bear crunch continues as coin's immediate support falls again,-1
ASSET Bear Flips Bullish,1
Bear Market Will Stop ASSET Exchanges Faking Volume,1
Bears are out for ASSET,1
Bears take over coin as bulls lose momentum with ASSET,-1
Best AMOUNT ASSET and Crypto Trading Platforms in TIME,0
Best AMOUNT ASSET Movies and ASSET Documentaries to Watch in TIME,0
Best AMOUNT Blockchain Books about ASSET,0
Best and Cheapest Way to Buy ASSET in TIME,0
Best ASSET and ASSET EXCHANGE,0
Best ASSET and ASSET Rating Sites,0
Best ASSET & ASSET Portfolio Management Apps of TIME,0
Best ASSET Broker TIME,1
Best ASSET Casino Bonus ,0
Best ASSET Investment Strategy for TIME,0
Best ASSET Lightning Network Wallets,0
Best ASSET Roulette Sites TIME,0
Big Returns for Just Holding ASSET,1
ASSET Decision set for TIME,0
Blockbuster ASSET up in flames,1
Blockchain Developer 'Unwriter' Reveals a New ASSET Browser,0
Blockchain Meetups for YEAR,0
Blockchain Will Be Majority of the Economy in TIME,1
Blockchain Will Dominate the Economy in the Next TIME,1
Blocking Cryptominers,1
Blocks ads over ASSET,-1
Bloomberg Indicator Shows New ASSET Buying Trend As Crypto Bulls Push ASSET Price to TIME All-Time High,1
Book Flights and Hotels With ASSET and AMOUNT Other ASSET,1
Boosting ASSET Adoption,1
Brokers Are Looking for Alternative Payment Methods with ASSET,0
Buckle Up ASSET is rising up,1
Bullish ASSET Leaps Resistance Hurdle in Weekend Breakout ,1
Bullish ASSET Technicals Thrills Analysts to Predict Next Leap Beyond MONEY,1
Bullish movement imminent as token exhibits positive price fluctuation,1
Bull Outlook of ASSET Still Intact ,1
Bull Run On The Cards,0
Bulls are Back in Town PERSON Weigh in on ASSET Price Rise,1
Bulls Are Targeting MONEY AMOUNT,1
Bulls Comeback Revives PERSON Hope As ASSET,1
Bulls Continue To Roar As ASSET Maintains Bullish Action,1
Bulls Preparing For Bull-Run Above MONEY,0
Bulls Rally Begins ASSET Price Analysis Reveals Target at MONEY,1
Buy ASSET now is bull,1
Buy ASSET with ORGANIZATION Using AMOUNT Easy Steps ,0
Can ASSET Accelerate ASSET Adoption,0
Can ASSET Break Into the Top AMOUNT by TIME,0
Can ASSET Break Into The Top AMOUNT By TIME,0
Can ASSET Buyers Keep The Rally Going,0
Can ASSET Finally Overcome The MONEY Resistance,0
Can ASSET Finally Rise,0
Can ASSET Hold This Key Support Versus ASSET ,0
Can ASSET Increase by AMOUNT Before the End of TIME,0
Can ASSET Move Above MONEY AMOUNT,1
Can ASSET Overtake Gold as a Store of Value,0
Can ASSET Price Surpass The Key MONEY Resistance,0
Can ASSET Reach The MONEY,0
Can ASSET Surge By AMOUNT% ,1
Can ASSET Tomorrow Be Different,0
Can Hackers Get Away Regardless of Scrutinous ORGANIZATION Requirements,0
Can It Rise By AMOUNT% To Hit The Target of MONEY AMOUNT,1
Can ORGANIZATION and ORGANIZATION Give ASSET A Boost,0
Can the ASSET Lightning Network Revolutionise Online Publishing,0
Can't Sell Your Own ASSET,0
Can You Buy ASSET With ORGANIZATION,0
Chance to Reclaim Lost ASSET,0
LOCATION Has Recorded a Record Number of Searches with the Word ASSET,0
LOCATIONInvestors are Willing to Pay Extra for ASSET,1
Commission-Free ASSET Trading and Token Sale,1
COMPANY Accepts ASSET Payments,1
COMPANY Accepts Donations in ASSET,1
COMPANY Accused ,-1
COMPANY acquires AMOUNT new customers,1
COMPANY Acquires Crypto AMOUNT Focused Private Fund,1
Company Adds ASSET ,1
COMPANY Analysts See MONEY AMOUNT,0
COMPANY and COMPANY Partnership Offers,1
COMPANY and COMPANY Team up,1
COMPANY Announces Airdrop,1
COMPANY announces ASSET Engineer Job Openings,1
COMPANY Announces Entry into ASSET,1
COMPANY announces Global Advisory Board,1
COMPANY Announces Huge Upgrade for Its ASSET AMOUNT Based One Pay FX App,1
COMPANY Announces Integration with COMPANY ,1
COMPANY Announces PERSON as Newest Advisor,1
COMPANY Announces Start of Equity Crowdfunding Campaign,1
COMPANY Announces Token Sale,1
COMPANY ASSET card launches ICO,1
COMPANY ASSET Support Raises Concerns,-1
COMPANY Ban EXCHANGE,-1
COMPANY Boots ASSET Payments ,-1
COMPANY bullish about crypto AMOUNT market,1
COMPANY Calls ASSET Useless,-1
COMPANY Can't Pinpoint a Prediction for The Killer ASSET ,0
COMPANY closes,-1
COMPANY closes MONEY AMOUNT,1
COMPANY Completes Registration for Its ASSET EXCHANGE ,1
COMPANY Continues Work On ASSET ,1
COMPANY Debuts Full Website Redesign,1
COMPANY Delays Public Sale,-1
COMPANY Delves Into A ASSET,1
COMPANY discontinues ASSET payment options,-1
COMPANY Ditches ASSET,-1
COMPANY drops ASSET ,-1
COMPANY Dumps Fiat To Pay Wages in ASSET,1
COMPANY Enables ASSET Donation Support,1
COMPANY Enters ASSET Mining Sector,1
COMPANY Establishes a ASSET ,1
COMPANY Estimated At MONEY AMOUNT,0
COMPANY Expands Distribution of Its ASSET,1
COMPANY Expects to Finish Selling Leftover Inventory,-1
COMPANY Form MONEY AMOUNT AMOUNT Fund ,1
COMPANY Global Payments Extends Presale,-1
COMPANY Global Payments Launches Pre AMOUNT sale,1
COMPANY Halts Support For ASSET,-1
COMPANY Has Established COMPANY,1
COMPANY has Resisted Calls to Suppress Development of ASSET Sector,1
COMPANY Hopes to Increase Profits,0
LOCATION Investigators Use Artificial Intelligence To Catch Crypto Scammers,0
LOCATION Is Getting Serious About ASSET,0
LOCATION Issues Decree,0
LOCATION IT Heavyweight ORGANIZATION Loses MONEY on ASSET in TIME,-1
LOCATION Largest Railway Company Considers New ASSET Payment System for Transport Cards,1
LOCATION Looking Into Extradition of PERSON,-1
LOCATION May Accept ASSET,1
LOCATION May Soon Accept ,1
LOCATION New ASSET TV Talk Show to Start Airing TIME,1
LOCATION Now Has AMOUNT Approved ,1
LOCATION ORGANIZATION Confirms New Date for ASSET Case,0
